update,cycle,active_n,transitions_per_arm,tokens_per_arm,shared_utility,specialist_utility,shared_loss,specialist_loss,shared_gradient_norm,specialist_gradient_norm,sample_replay_logp_max_error,prefix_replay_max_error,masked_probability_mass_max,hidden_replay_max_error,elapsed_seconds
305,61,2,156160,624640,0.9677734375,0.42626953125,-0.0019611234311014414,-0.009287728928029537,0.05879134684801102,0.023246193304657936,0.0,0.0,0.0,0.0,606.8724227999992
306,62,6,156672,627712,0.9408094882965088,0.1917317807674408,-0.0053327386267483234,-0.018435999751091003,0.06780961155891418,0.013468057848513126,0.0,0.0,0.0,0.0,609.6214981000012
307,62,3,157184,629248,0.9619140625,0.4021809995174408,-0.0032652998343110085,-0.012322710826992989,0.0648251548409462,0.017081009224057198,0.0,0.0,0.0,0.0,611.3211720000036
308,62,5,157696,631808,0.9535048007965088,0.2380099892616272,-0.004800437483936548,-0.016483327373862267,0.2010434865951538,0.017495200037956238,0.0,0.0,0.0,0.0,613.6568435000008
309,62,4,158208,633856,0.9736328125,0.2722981870174408,-0.003811169881373644,-0.01490734051913023,0.16848216950893402,0.010964450426399708,0.0,0.0,0.0,0.0,615.5289361999967
310,62,2,158720,634880,0.98095703125,0.4386393427848816,-0.0017873409669846296,-0.009432543069124222,0.11252088099718094,0.025219647213816643,0.0,0.0,0.0,0.0,616.5460040999969
311,63,3,159232,636416,0.96533203125,0.4166666865348816,-0.0033862690906971693,-0.012113724835216999,0.12094798684120178,0.019227880984544754,0.0,0.0,0.0,0.0,617.9685586999985
312,63,2,159744,637440,0.9765625,0.3470052182674408,-0.0019472057465463877,-0.009000957012176514,0.10103780776262283,0.01087330374866724,0.0,0.0,0.0,0.0,619.0838306000005
313,63,5,160256,640000,0.97119140625,0.30078125,-0.004497299436479807,-0.01661318726837635,0.08144380897283554,0.008612542413175106,0.0,0.0,0.0,0.0,621.4393907999984
314,63,6,160768,643072,0.9187282919883728,0.2516818642616272,-0.005536551587283611,-0.01832575909793377,0.0902167409658432,0.011481277644634247,0.0,0.0,0.0,0.0,624.0921166999979
315,63,4,161280,645120,0.9794921875,0.2594401240348816,-0.003861909732222557,-0.014858954586088657,0.1017434224486351,0.01637977920472622,0.0,0.0,0.0,0.0,625.8800858999966
316,64,6,161792,648192,0.9271376132965088,0.2231987863779068,-0.0054178847931325436,-0.01843716949224472,0.05753076821565628,0.0012644078815355897,0.0,0.0,0.0,0.0,628.4440293000007
317,64,3,162304,649728,0.958984375,0.412109375,-0.0035687442868947983,-0.011927586048841476,0.10612837970256805,0.014395283535122871,0.0,0.0,0.0,0.0,629.7967189999981
318,64,4,162816,651776,0.97216796875,0.28857421875,-0.0037668105214834213,-0.014910297468304634,0.06808847934007645,0.00560386897996068,0.0,0.0,0.0,0.0,631.8969100999966
319,64,5,163328,654336,0.95947265625,0.3008897602558136,-0.004808611702173948,-0.01665310747921467,0.033096980303525925,0.006989067420363426,0.0,0.0,0.0,0.0,634.2152596000014
320,64,2,163840,655360,0.99072265625,0.3916015625,-0.002078475896269083,-0.00933590903878212,0.1358090043067932,0.008141925558447838,0.0,0.0,0.0,0.0,635.3570411999972
321,65,6,164352,658432,0.9281141757965088,0.2633463740348816,-0.005511505529284477,-0.01823314093053341,0.11487691104412079,0.016387810930609703,0.0,0.0,0.0,0.0,638.1544092999975
322,65,5,164864,660992,0.9587673544883728,0.270562082529068,-0.004845363087952137,-0.016536982730031013,0.11638964712619781,0.008217004127800465,0.0,0.0,0.0,0.0,640.4968162000005
323,65,2,165376,662016,0.9658203125,0.34814453125,-0.0021542112808674574,-0.008438014425337315,0.4350610673427582,0.012795308604836464,0.0,0.0,0.0,0.0,641.7813896000007
324,65,3,165888,663552,0.97119140625,0.3963216245174408,-0.003452485892921686,-0.0124014588072896,0.16109342873096466,0.011141148395836353,0.0,0.0,0.0,0.0,643.3116051000034
325,65,4,166400,665600,0.9632161259651184,0.2770182490348816,-0.0038933604955673218,-0.014590544626116753,0.17999011278152466,0.00977002177387476,0.0,0.0,0.0,0.0,645.3146960000013
326,66,4,166912,667648,0.982421875,0.2975260615348816,-0.0038577287923544645,-0.014513538219034672,0.09708812832832336,0.006603879388421774,0.0,0.0,0.0,0.0,647.2396145000021
327,66,6,167424,670720,0.9103189706802368,0.1699761301279068,-0.00554923340678215,-0.018169831484556198,0.054978158324956894,0.02068943902850151,0.0,0.0,0.0,0.0,650.0702124000018
328,66,5,167936,673280,0.96533203125,0.2472330778837204,-0.004608538467437029,-0.016464723274111748,0.08383670449256897,0.01508939266204834,0.0,0.0,0.0,0.0,652.6350127999976
329,66,2,168448,674304,0.982421875,0.453125,-0.0020200670696794987,-0.009100303053855896,0.05819230154156685,0.026602262631058693,0.0,0.0,0.0,0.0,653.881968200003
330,66,3,168960,675840,0.9736328125,0.4287109375,-0.003469034330919385,-0.012217254377901554,0.14535698294639587,0.017855772748589516,0.0,0.0,0.0,0.0,655.4701862000002
331,67,5,169472,678400,0.96875,0.2722981870174408,-0.004612290300428867,-0.016229024156928062,0.0424213707447052,0.00660747941583395,0.0,0.0,0.0,0.0,658.0109933999993
332,67,3,169984,679936,0.970703125,0.4259440302848816,-0.0034392178058624268,-0.01207712572067976,0.06821757555007935,0.01672499254345894,0.0,0.0,0.0,0.0,659.4876416999978
333,67,6,170496,683008,0.9359266757965088,0.2237955629825592,-0.005241191014647484,-0.018424535170197487,0.07013409584760666,0.004875841084867716,0.0,0.0,0.0,0.0,662.4861406999989
334,67,4,171008,685056,0.97705078125,0.31103515625,-0.003766110632568598,-0.015084508806467056,0.025394141674041748,0.004410004708915949,0.0,0.0,0.0,0.0,664.3397786999994
335,67,2,171520,686080,0.99267578125,0.3824869990348816,-0.0019074523588642478,-0.009384646080434322,0.0778900757431984,0.0071696629747748375,0.0,0.0,0.0,0.0,665.5546153999967
336,68,6,172032,689152,0.904296875,0.2298177182674408,-0.0049428329803049564,-0.018510207533836365,0.06768850237131119,0.004402298480272293,0.0,0.0,0.0,0.0,668.5329659999989
337,68,4,172544,691200,0.97021484375,0.2775065302848816,-0.003786590415984392,-0.014947484247386456,0.11496493220329285,0.009091869927942753,0.0,0.0,0.0,0.0,670.6847570000027
338,68,2,173056,692224,0.99169921875,0.3956705927848816,-0.0017768332036212087,-0.009806429035961628,0.0910717323422432,0.008604924194514751,0.0,0.0,0.0,0.0,672.0952647000013
339,68,5,173568,694784,0.9677734375,0.3097330927848816,-0.004366669803857803,-0.016443565487861633,0.03551112860441208,0.010428281500935555,0.0,0.0,0.0,0.0,674.4707246999969
340,68,3,174080,696320,0.974609375,0.3997395932674408,-0.0033106436021625996,-0.012090567499399185,0.18355830013751984,0.011993016116321087,0.0,0.0,0.0,0.0,675.9173999999985
341,69,6,174592,699392,0.9182400107383728,0.2248263955116272,-0.004946975503116846,-0.018264250829815865,0.041546642780303955,0.0026600861456245184,0.0,0.0,0.0,0.0,678.7509466999982
342,69,2,175104,700416,0.9912109375,0.4347330927848816,-0.0017480221576988697,-0.009475666098296642,0.13086256384849548,0.016587182879447937,0.0,0.0,0.0,0.0,679.879383200001
343,69,4,175616,702464,0.96826171875,0.3251953125,-0.0037379227578639984,-0.014819301664829254,0.1350797414779663,0.009581197053194046,0.0,0.0,0.0,0.0,681.7398344999965
344,69,3,176128,704000,0.98583984375,0.4440104365348816,-0.0032050227746367455,-0.01184058841317892,0.12471169233322144,0.019347727298736572,0.0,0.0,0.0,0.0,683.1736145999967
345,69,5,176640,706560,0.978515625,0.2786458432674408,-0.004277583211660385,-0.01648433320224285,0.04115469008684158,0.004783094394952059,0.0,0.0,0.0,0.0,685.2635179999997
346,70,5,177152,709120,0.9823133945465088,0.2911241352558136,-0.004451482091099024,-0.01657652109861374,0.1203274354338646,0.004469421226531267,0.0,0.0,0.0,0.0,687.3667780999967
347,70,3,177664,710656,0.98388671875,0.36279296875,-0.0031657270155847073,-0.012113669887185097,0.14331592619419098,0.015331338159739971,0.0,0.0,0.0,0.0,689.0441082999969
348,70,6,178176,713728,0.9132486581802368,0.1997612714767456,-0.004718958865851164,-0.01842152699828148,0.0809236690402031,0.009173376485705376,0.0,0.0,0.0,0.0,691.8921746999986
349,70,4,178688,715776,0.9794921875,0.3347981870174408,-0.0037135453894734383,-0.014607933349907398,0.10917330533266068,0.015621169470250607,0.0,0.0,0.0,0.0,693.8514552999986
350,70,2,179200,716800,0.98095703125,0.3746744990348816,-0.0017907334258779883,-0.009014418348670006,0.2716566026210785,0.01389392651617527,0.0,0.0,0.0,0.0,694.8657603000029
351,71,3,179712,718336,0.974609375,0.3834635615348816,-0.003134043887257576,-0.011999819427728653,0.16497839987277985,0.00797469075769186,0.0,0.0,0.0,0.0,696.4337375999967
352,71,2,180224,719360,0.9921875,0.39794921875,-0.0016960398061200976,-0.008903943002223969,0.09636510908603668,0.005318218842148781,0.0,0.0,0.0,0.0,697.6353912999984
353,71,5,180736,721920,0.9755859375,0.2680121660232544,-0.004112679976969957,-0.016494253650307655,0.04036013409495354,0.007324091624468565,0.0,0.0,0.0,0.0,700.0689618999968
354,71,6,181248,724992,0.9058159589767456,0.23828125,-0.004853695631027222,-0.01826259307563305,0.12428195774555206,0.010009735822677612,0.0,0.0,0.0,0.0,703.1113987999997
355,71,4,181760,727040,0.9680989384651184,0.2965494990348816,-0.0034678499214351177,-0.014851387590169907,0.10202712565660477,0.0033611166290938854,0.0,0.0,0.0,0.0,705.0019275000013
356,72,6,182272,730112,0.9156900644302368,0.1980794221162796,-0.004902267828583717,-0.01837564818561077,0.13108928501605988,0.010927834548056126,0.0,0.0,0.0,0.0,707.5875952999995
357,72,3,182784,731648,0.98046875,0.4181315302848816,-0.0031396185513585806,-0.012162433937191963,0.08849965035915375,0.011319383978843689,0.0,0.0,0.0,0.0,709.0943221999987
358,72,5,183296,734208,0.9665798544883728,0.3009440302848816,-0.004197615664452314,-0.016565969213843346,0.04839680716395378,0.0073780096136033535,0.0,0.0,0.0,0.0,711.5799552000026
359,72,4,183808,736256,0.97705078125,0.29296875,-0.003334556706249714,-0.014982247725129128,0.08740945905447006,0.010983498767018318,0.0,0.0,0.0,0.0,713.5751365999968
360,72,2,184320,737280,0.98828125,0.3434244990348816,-0.0016909372061491013,-0.008042091503739357,0.24461467564105988,0.023210836574435234,0.0,0.0,0.0,0.0,714.7419068000017
361,73,5,184832,739840,0.9609375,0.30126953125,-0.004006782080978155,-0.016706334426999092,0.19126585125923157,0.0060510942712426186,0.0,0.0,0.0,0.0,716.9132950999992
362,73,3,185344,741376,0.97265625,0.4278971552848816,-0.0029907089192420244,-0.012425301596522331,0.4573512375354767,0.010738609358668327,0.0,0.0,0.0,0.0,718.3700623999976
363,73,6,185856,744448,0.9120008945465088,0.2605794370174408,-0.00464849267154932,-0.018072713166475296,0.04713756591081619,0.017558498308062553,0.0,0.0,0.0,0.0,721.1444688999982
364,73,4,186368,746496,0.9755859375,0.30615234375,-0.003355324035510421,-0.014630687423050404,0.10616254806518555,0.0034038552548736334,0.0,0.0,0.0,0.0,723.2109251000002
365,73,2,186880,747520,0.98974609375,0.4397786855697632,-0.0016248913016170263,-0.009189321659505367,0.2393062710762024,0.024271568283438683,0.0,0.0,0.0,0.0,724.3327780999971
366,74,6,187392,750592,0.9267035722732544,0.1951497495174408,-0.004540201276540756,-0.01813451759517193,0.12517160177230835,0.011940350756049156,0.0,0.0,0.0,0.0,726.9347153999988
367,74,5,187904,753152,0.9764540195465088,0.23486328125,-0.004136169794946909,-0.016572095453739166,0.15038256347179413,0.020520757883787155,0.0,0.0,0.0,0.0,729.3613568000001
368,74,3,188416,754688,0.98046875,0.4391276240348816,-0.0029317268636077642,-0.012226329185068607,0.1825188249349594,0.01320374570786953,0.0,0.0,0.0,0.0,731.0561755000017
369,74,2,188928,755712,0.9912109375,0.4080403745174408,-0.001435053301975131,-0.009598495438694954,0.1756904423236847,0.003989537246525288,0.0,0.0,0.0,0.0,732.370259299998
370,74,4,189440,757760,0.97265625,0.3240559995174408,-0.003327700775116682,-0.015063862316310406,0.07382506877183914,0.01219684537500143,0.0,0.0,0.0,0.0,734.1819292
371,75,5,189952,760320,0.9833984375,0.2873263955116272,-0.003727982984855771,-0.016379402950406075,0.18836864829063416,0.0018102822359651327,0.0,0.0,0.0,0.0,736.7274277999968
372,75,2,190464,761344,0.99853515625,0.4265950620174408,-0.0014386152615770698,-0.00893358513712883,0.1385229229927063,0.011594802141189575,0.0,0.0,0.0,0.0,737.9492457000015
373,75,4,190976,763392,0.97607421875,0.3400065302848816,-0.0033220741897821426,-0.014715724624693394,0.07907181233167648,0.015074998140335083,0.0,0.0,0.0,0.0,739.8921990000017
374,75,3,191488,764928,0.9755859375,0.4612630307674408,-0.0026895026676356792,-0.01193147897720337,0.22111938893795013,0.021607723087072372,0.0,0.0,0.0,0.0,741.3773266999997
375,75,6,192000,768000,0.9221462607383728,0.2275933176279068,-0.0042358022183179855,-0.018401505425572395,0.0927278995513916,0.006517629139125347,0.0,0.0,0.0,0.0,743.9755865999978
376,76,4,192512,770048,0.97998046875,0.3733724057674408,-0.0033937219996005297,-0.014583434909582138,0.07352055609226227,0.03048611618578434,0.0,0.0,0.0,0.0,745.9954644000027
377,76,6,193024,773120,0.9159613847732544,0.2036675214767456,-0.004302050452679396,-0.018350988626480103,0.06171474605798721,0.006754725705832243,0.0,0.0,0.0,0.0,748.8028130000021
378,76,2,193536,774144,0.98974609375,0.4230143427848816,-0.0013753407401964068,-0.009733536280691624,0.08701904118061066,0.008838302455842495,0.0,0.0,0.0,0.0,749.937619999997
379,76,3,194048,775680,0.99951171875,0.388671875,-0.002503981115296483,-0.011809449642896652,0.09061658382415771,0.01014748401939869,0.0,0.0,0.0,0.0,751.4422676999966
380,76,5,194560,778240,0.9784071445465088,0.29345703125,-0.0037935313303023577,-0.01641918532550335,0.02672647498548031,0.0054820021614432335,0.0,0.0,0.0,0.0,753.7209809999986
381,77,3,195072,779776,0.99267578125,0.4383138120174408,-0.0025284187868237495,-0.012274311855435371,0.2539781630039215,0.013888579793274403,0.0,0.0,0.0,0.0,755.3651494000005
382,77,2,195584,780800,0.99560546875,0.3860677182674408,-0.001282908022403717,-0.008257105015218258,0.27973729372024536,0.013026279397308826,0.0,0.0,0.0,0.0,756.6067021999988
383,77,6,196096,783872,0.9098306894302368,0.2262369692325592,-0.00432985182851553,-0.018328124657273293,0.09110886603593826,0.005269734188914299,0.0,0.0,0.0,0.0,759.3940106000009
384,77,4,196608,785920,0.9611002206802368,0.27001953125,-0.0031008620280772448,-0.014370093122124672,0.07043176889419556,0.01699424721300602,0.0,0.0,0.0,0.0,761.6292625999995
385,77,5,197120,788480,0.9892578125,0.26806640625,-0.003653303487226367,-0.01660751923918724,0.138559028506279,0.007091733627021313,0.0,0.0,0.0,0.0,764.0522396000015
386,78,4,197632,790528,0.97900390625,0.3304036557674408,-0.0031969717238098383,-0.01477087289094925,0.20496314764022827,0.01176335196942091,0.0,0.0,0.0,0.0,766.1055119000011
387,78,6,198144,793600,0.9030489921569824,0.26025390625,-0.003945581614971161,-0.01848520152270794,0.08990171551704407,0.020069779828190804,0.0,0.0,0.0,0.0,768.7285650999984
388,78,2,198656,794624,1.0,0.4217122495174408,-0.0012480644509196281,-0.009394023567438126,0.24268189072608948,0.0094560282304883,0.0,0.0,0.0,0.0,769.764148299997
389,78,3,199168,796160,0.99853515625,0.4191080927848816,-0.0023882726673036814,-0.012448813766241074,0.14964264631271362,0.004128595814108849,0.0,0.0,0.0,0.0,771.2409475000022
390,78,5,199680,798720,0.9779188632965088,0.3192816972732544,-0.003683587070554495,-0.01652582921087742,0.06236742436885834,0.012903648428618908,0.0,0.0,0.0,0.0,773.3093929000024
391,79,2,200192,799744,0.99755859375,0.3868815302848816,-0.001184169901534915,-0.00901811383664608,0.07563319802284241,0.014313161373138428,0.0,0.0,0.0,0.0,774.424488800003
392,79,3,200704,801280,0.99365234375,0.4235026240348816,-0.002577619394287467,-0.012532291002571583,0.10688774287700653,0.006015072111040354,0.0,0.0,0.0,0.0,775.8983537000022
393,79,4,201216,803328,0.9749348759651184,0.3255208432674408,-0.00294757098890841,-0.014420571736991405,0.08202198892831802,0.016727207228541374,0.0,0.0,0.0,0.0,777.7151060000033
394,79,5,201728,805888,0.9725477695465088,0.2663845419883728,-0.0037112655118107796,-0.01643153466284275,0.036757826805114746,0.012724551372230053,0.0,0.0,0.0,0.0,779.8481740999996
395,79,6,202240,808960,0.8793402910232544,0.2470703125,-0.0035042583476752043,-0.018444065004587173,0.1368601769208908,0.013417806476354599,0.0,0.0,0.0,0.0,782.6640021999992
396,80,5,202752,811520,0.9743923544883728,0.2795138955116272,-0.003522420534864068,-0.016676072031259537,0.056571461260318756,0.004089850466698408,0.0,0.0,0.0,0.0,784.8781837999995
397,80,4,203264,813568,0.9720051884651184,0.3714192807674408,-0.0031749242916703224,-0.014660502783954144,0.22948412597179413,0.02591412514448166,0.0,0.0,0.0,0.0,786.8990096999987
398,80,3,203776,815104,0.9921875,0.4251302182674408,-0.0023646315094083548,-0.012284202501177788,0.16553841531276703,0.010999757796525955,0.0,0.0,0.0,0.0,788.6120592000007
399,80,2,204288,816128,0.9912109375,0.3819987177848816,-0.0012092924444004893,-0.008563713170588017,0.07010892033576965,0.014336442574858665,0.0,0.0,0.0,0.0,789.9286630999995
400,80,6,204800,819200,0.9085829257965088,0.2736545205116272,-0.0038438974879682064,-0.018287381157279015,0.08346444368362427,0.020955296233296394,0.0,0.0,0.0,0.0,792.7181283000027
401,81,5,205312,821760,0.98388671875,0.2849392592906952,-0.003657285124063492,-0.016312886029481888,0.0672982707619667,0.001797337201423943,0.0,0.0,0.0,0.0,794.9120723000015
402,81,2,205824,822784,0.99267578125,0.4513346552848816,-0.0011695658322423697,-0.008497158996760845,0.1844153255224228,0.025007642805576324,0.0,0.0,0.0,0.0,796.0564843999964
403,81,6,206336,825856,0.9344618320465088,0.2242838442325592,-0.004094596952199936,-0.01822257786989212,0.03056793101131916,0.006105175707489252,0.0,0.0,0.0,0.0,798.776709400001
404,81,3,206848,827392,0.98974609375,0.4423828125,-0.002616520971059799,-0.012256286107003689,0.07211153954267502,0.007316822651773691,0.0,0.0,0.0,0.0,800.3338427999988
405,81,4,207360,829440,0.984375,0.2962239682674408,-0.0029906067065894604,-0.014849071390926838,0.06583383679389954,0.00619592797011137,0.0,0.0,0.0,0.0,802.2394321999964
406,82,6,207872,832512,0.92822265625,0.23681640625,-0.004357216414064169,-0.018071405589580536,0.16316354274749756,0.009126369841396809,0.0,0.0,0.0,0.0,804.9800834999987
407,82,4,208384,834560,0.9697265625,0.29736328125,-0.003048351500183344,-0.014850982464849949,0.12968020141124725,0.006489172112196684,0.0,0.0,0.0,0.0,807.0003174000012
408,82,2,208896,835584,0.9912109375,0.416015625,-0.0013928499538451433,-0.008488815277814865,0.18807795643806458,0.01792074739933014,0.0,0.0,0.0,0.0,808.1596665999969
409,82,5,209408,838144,0.98095703125,0.3004014790058136,-0.003947057761251926,-0.016451241448521614,0.05944744497537613,0.007200777530670166,0.0,0.0,0.0,0.0,810.5202151999983
410,82,3,209920,839680,0.96533203125,0.4072265625,-0.002732803113758564,-0.012105140835046768,0.11929809302091599,0.011325820349156857,0.0,0.0,0.0,0.0,812.2524522000022
411,83,3,210432,841216,0.96923828125,0.4265950620174408,-0.0028576399199664593,-0.01198736671358347,0.20390234887599945,0.006660602521151304,0.0,0.0,0.0,0.0,813.7437447999982
412,83,6,210944,844288,0.9554579257965088,0.2600911557674408,-0.004734729882329702,-0.01836872473359108,0.1834791749715805,0.021838275715708733,0.0,0.0,0.0,0.0,816.4122025000033
413,83,5,211456,846848,0.96923828125,0.2845594584941864,-0.00370931182987988,-0.016312450170516968,0.07643046975135803,0.0032751408871263266,0.0,0.0,0.0,0.0,818.9378014999966
414,83,2,211968,847872,0.98828125,0.3753255307674408,-0.0014596976106986403,-0.00804773811250925,0.0820247083902359,0.01772831194102764,0.0,0.0,0.0,0.0,820.2238474999976
415,83,4,212480,849920,0.98583984375,0.3193359375,-0.0032093683257699013,-0.015071764588356018,0.07433974742889404,0.005694829858839512,0.0,0.0,0.0,0.0,822.2615871000016
416,84,3,212992,851456,0.96337890625,0.39208984375,-0.0028599153738468885,-0.011892583221197128,0.18271015584468842,0.016408061608672142,0.0,0.0,0.0,0.0,823.9867962999997
417,84,4,213504,853504,0.974609375,0.34423828125,-0.003193242708221078,-0.0148299066349864,0.06575620174407959,0.011718508787453175,0.0,0.0,0.0,0.0,826.1087506999975
418,84,2,214016,854528,0.98681640625,0.38330078125,-0.001566553022712469,-0.009020625613629818,0.1706552803516388,0.020033154636621475,0.0,0.0,0.0,0.0,827.2190468999979
419,84,6,214528,857600,0.93115234375,0.2256401926279068,-0.00451249722391367,-0.01830960251390934,0.14801131188869476,0.0105045847594738,0.0,0.0,0.0,0.0,829.8259480999986
420,84,5,215040,860160,0.97265625,0.3100043535232544,-0.0038030454888939857,-0.016681084409356117,0.07693483680486679,0.009462013840675354,0.0,0.0,0.0,0.0,832.3395135000028
421,85,6,215552,863232,0.9055446982383728,0.2296549379825592,-0.004407535307109356,-0.018180925399065018,0.09840139746665955,0.004412138368934393,0.0,0.0,0.0,0.0,834.9340137000036
422,85,5,216064,865792,0.974609375,0.2989909052848816,-0.0039427559822797775,-0.01678752340376377,0.04838152602314949,0.00601772079244256,0.0,0.0,0.0,0.0,837.2204325999992
423,85,4,216576,867840,0.97021484375,0.3172200620174408,-0.003277260111644864,-0.015135051682591438,0.17709766328334808,0.00873456709086895,0.0,0.0,0.0,0.0,838.9670578000005
424,85,3,217088,869376,0.97021484375,0.4248046875,-0.0030532453674823046,-0.012211889028549194,0.13480855524539948,0.007848705165088177,0.0,0.0,0.0,0.0,840.3832053000006
425,85,2,217600,870400,0.9853515625,0.4840494990348816,-0.0014751906273886561,-0.008917093276977539,0.23156572878360748,0.02669844590127468,0.0,0.0,0.0,0.0,841.5523758999989
426,86,5,218112,872960,0.982421875,0.3290473222732544,-0.003989747725427151,-0.016454249620437622,0.04152519628405571,0.01622985117137432,0.0,0.0,0.0,0.0,843.7594301999998
427,86,6,218624,876032,0.9638671875,0.2248263955116272,-0.004947772715240717,-0.018009288236498833,0.05021263286471367,0.006308671087026596,0.0,0.0,0.0,0.0,846.2382562999992
428,86,2,219136,877056,0.98193359375,0.3304036557674408,-0.001602312782779336,-0.008739752694964409,0.19899150729179382,0.037424083799123764,0.0,0.0,0.0,0.0,847.3745582999982
429,86,4,219648,879104,0.9833984375,0.3146159052848816,-0.0034174970351159573,-0.014547295868396759,0.11398106068372726,0.005981797352433205,0.0,0.0,0.0,0.0,849.2285533999966
430,86,3,220160,880640,0.97802734375,0.4412434995174408,-0.0029077623039484024,-0.012424048036336899,0.31788545846939087,0.01530038844794035,0.0,0.0,0.0,0.0,850.749828699998
431,87,4,220672,882688,0.97412109375,0.3575846552848816,-0.002981084631755948,-0.01471571996808052,0.028714127838611603,0.014983436092734337,0.0,0.0,0.0,0.0,852.9044122999985
432,87,5,221184,885248,0.9740126132965088,0.2774522602558136,-0.0038983700796961784,-0.016307149082422256,0.15265563130378723,0.00766052445396781,0.0,0.0,0.0,0.0,855.1047041999991
433,87,2,221696,886272,0.99560546875,0.49365234375,-0.0014048757730051875,-0.009096039459109306,0.1681433618068695,0.027445098385214806,0.0,0.0,0.0,0.0,856.2409918999983
434,87,6,222208,889344,0.9162868857383728,0.22021484375,-0.004221058450639248,-0.0184684619307518,0.09863170236349106,0.009273421950638294,0.0,0.0,0.0,0.0,858.8421172000017
435,87,3,222720,890880,0.98486328125,0.4505208432674408,-0.00275614857673645,-0.011714604683220387,0.24975590407848358,0.022650230675935745,0.0,0.0,0.0,0.0,860.292303000002
436,88,6,223232,893952,0.9471571445465088,0.2588975727558136,-0.004505516961216927,-0.01815485581755638,0.08539581298828125,0.012832382693886757,0.0,0.0,0.0,0.0,862.7540289000026
437,88,3,223744,895488,0.98388671875,0.451171875,-0.0025559759233146906,-0.012405434623360634,0.06291712075471878,0.007153935730457306,0.0,0.0,0.0,0.0,864.2151653999972
438,88,4,224256,897536,0.9814453125,0.3160807490348816,-0.002921717008575797,-0.014944013208150864,0.042802728712558746,0.011030995287001133,0.0,0.0,0.0,0.0,866.2348998000016
439,88,5,224768,900096,0.9696180820465088,0.3194987177848816,-0.0037709667813032866,-0.016503605991601944,0.1032329872250557,0.014249445870518684,0.0,0.0,0.0,0.0,868.4443845999995
440,88,2,225280,901120,0.9853515625,0.3977864682674408,-0.0011932523921132088,-0.00878302101045847,0.09120602160692215,0.019497675821185112,0.0,0.0,0.0,0.0,869.5911861999994
441,89,2,225792,902144,0.994140625,0.4449869990348816,-0.0012144920183345675,-0.009397303685545921,0.1372165083885193,0.018442226573824883,0.0,0.0,0.0,0.0,870.7244229999997
442,89,3,226304,903680,0.986328125,0.4148763120174408,-0.002580738626420498,-0.011747390031814575,0.25405481457710266,0.01580212451517582,0.0,0.0,0.0,0.0,872.2831040000019
443,89,6,226816,906752,0.9495985507965088,0.255859375,-0.004422666504979134,-0.018319785594940186,0.051071617752313614,0.009608001448214054,0.0,0.0,0.0,0.0,874.8224934000027
444,89,5,227328,909312,0.9808485507965088,0.3362630009651184,-0.0037869608495384455,-0.01654653623700142,0.14880147576332092,0.01894138753414154,0.0,0.0,0.0,0.0,877.3052935000014
445,89,4,227840,911360,0.97119140625,0.3655599057674408,-0.0030126692727208138,-0.014669755473732948,0.17755331099033356,0.019980954006314278,0.0,0.0,0.0,0.0,879.2723927999978
446,90,4,228352,913408,0.9853515625,0.3782552182674408,-0.0029560597613453865,-0.01480815839022398,0.04315735772252083,0.022912397980690002,0.0,0.0,0.0,0.0,881.8609974999999
447,90,3,228864,914944,0.98876953125,0.4396159052848816,-0.002508069621399045,-0.01214692648500204,0.10140064358711243,0.0057614026591181755,0.0,0.0,0.0,0.0,883.5816090000008
448,90,6,229376,918016,0.9447157382965088,0.2360568642616272,-0.004194926470518112,-0.018239542841911316,0.06307084858417511,0.006675494369119406,0.0,0.0,0.0,0.0,886.1968081000014
449,90,5,229888,920576,0.98828125,0.3035481572151184,-0.003497977741062641,-0.016477074474096298,0.08118223398923874,0.007407142780721188,0.0,0.0,0.0,0.0,888.3488155000014
450,90,2,230400,921600,0.9970703125,0.4943034052848816,-0.00114092614967376,-0.009236407466232777,0.10696320235729218,0.030019858852028847,0.0,0.0,0.0,0.0,889.4285786999972
451,91,4,230912,923648,0.9814453125,0.3307291865348816,-0.0028708074241876602,-0.014550978317856789,0.03625135123729706,0.011118303053081036,0.0,0.0,0.0,0.0,891.378615900001
452,91,2,231424,924672,0.99267578125,0.4757487177848816,-0.0011853922624140978,-0.008633898571133614,0.064269058406353,0.03843468055129051,0.0,0.0,0.0,0.0,892.7851623000024
453,91,3,231936,926208,0.98974609375,0.4778646230697632,-0.0024489923380315304,-0.011625616811215878,0.07879786193370819,0.030385667458176613,0.0,0.0,0.0,0.0,894.4791982000024
454,91,5,232448,928768,0.99072265625,0.2991536557674408,-0.0035040543880313635,-0.01611226238310337,0.08693099766969681,0.008666756562888622,0.0,0.0,0.0,0.0,896.9105245000028
455,91,6,232960,931840,0.9530165195465088,0.2137044370174408,-0.004235232248902321,-0.01804574951529503,0.27270686626434326,0.014436186291277409,0.0,0.0,0.0,0.0,899.6020683000024
456,92,3,233472,933376,0.98828125,0.4451497495174408,-0.00248505687341094,-0.012206746265292168,0.06815120577812195,0.017048807814717293,0.0,0.0,0.0,0.0,901.1998523000002
457,92,4,233984,935424,0.98388671875,0.33984375,-0.002978089265525341,-0.014483993873000145,0.16689985990524292,0.008669243194162846,0.0,0.0,0.0,0.0,903.0556006999977
